id,smile,gap,Lumo(ev),Wavelength(nm)
524a6b505b16360ca923b5f2044a54c2,C1C(C1CCCO)(CO)CO,8.24710988,1.59157139,174.42
4b6c1ddc013d39f59908b492a3a95776,C=C1[C@H](COC1=O)O,5.23975016,-2.01306978,323.0
82a6d8870ee63f2ca199187e6796ad2c,C(#CO)OC=O,5.46832256,-1.38313513,257.04
a63bc1c84aa632b3ab4fc9a0866c7ba1,CCO[C@@H]1CC[C@H](OC1)OCC,8.32711022,1.89306927,169.15
80674693fdec3f4e95734763334ef126,C1[C@H]([C@@H]2CCC[C@H]([C@H]1O)O2)O,7.87622395,1.32653625,176.57
78b958e53e823e8c9f9ed385460ea28f,C=C1[C@@H](COC1=O)O,5.40600937,-1.92735513,313.15
fda6f564de093c1dbd1a3baa902428ad,COCOCC1=CC=CC=C1OC,5.84356225,0.07292548,243.56
157e4fd8c2b733cebd46e4f10e468bbf,C[C@@H]([C@@](C)(C=C)O)O,7.43458942,0.81796266,179.7
10168be4d02f3c16aaf1d36b5248a7ba,CC[C@]1(C[C@H]2CC[C@@H]1C2)O,8.48466191,1.5836801999999999,172.24
dfb78652027239568588981b8581fb30,CCCOC(=O)CC=C=CCC,2.45470431,-2.21388696,853.06
aac69d5378903885882de7437dc4d912,C=CC[C@H]1C[C@@H]2CC[C@H]1[C@@H]2O,7.1973095,0.77632983,173.91
e57b1789e9953faeb2a3a2bec397698e,CCO/C=C/CCC(=O)C,5.04383096,-0.62721355,306.01
470cc3f83fbd34f8be6475aa1998face,CC#CC[C@H](C(C)C=C)O,6.92601583,0.43319912,196.38
56e073769bff3817b6340cb0bfb6ce28,C=C[C@@]1(C[C@H]1CO)O,6.69200123,0.00897963,217.91
46241e7744f0316e916084f2708f83e0,C12[C@H](C(C1=O)O)CO2,4.70369346,-1.82504177,387.33
0f481a1d8303304ba4330ad183327c1f,C[C@@H](C[C@H](C)O)C=C,7.25907847,0.51537634,183.31
5ac8c15648253cadbcc60096eb8ce4de,CC(=O)CCOC1CCCCO1,5.73009238,-0.49061433,316.28
e199404c0d393360bccff92fcb9ff4e7,CCOCC#CC=C(C)C,5.72192908,-0.04979613,224.23
f926eb0aca343203873022aaf31729c0,C(=C(C(F)(F)F)F)F,6.80438266,-1.35918945,177.54
60727f7153cd35fa9e3b6ec421c9fd10,C=C[C@@]1(CC[C@H]1O)O,6.68465426,-0.12816381,219.72
f5e38df2566d3c6190c2a8088a4b0d51,C([C]#CC(=C(F)F)F)F,5.77335787,-1.34830505,240.33
1db41bdb1fd03d6c8d213b14a5912bdf,C[C@H](COC)O,8.0435716,1.42939383,180.55
2c3713cb9dc930a290cdc8cd713ae9de,C[C@@H](/C=C/CC(C)O)O,6.80628743,0.27836853,197.94
01e87ad79eb531c298a7643332e8af1c,C[C@H](C#C)OC(=O)C,6.52955156,-0.43945765,257.54
d0c166bcb54437239b2a242363fe7a91,C[C@H](CCCC(C)C)CC=O,5.85607931,-0.95809931,315.48
01a2b741b70d30568f1072123618451e,C([C@@H](C=O)O)O,5.94451506,-1.06177322,312.39
d39240c440803972a4844bf508dc7817,C=COC1OCC(=C)O1,6.81853238,0.43156646,199.06
154ecf9d99b43a0ba016cf8ba70b0ccb,CC1(CC=CC1)C(=O)OC,6.22669313,-0.28136174,249.24
6ba608e73f1231669824340c017701fa,CCC/C=C/C1CCCO1,6.66424601,0.52381175,206.05
97a3d8bc85e63cdb9ec47162a13b00ca,C[C@H](C[C@@](F)(F)F)O,8.96085441,1.26966526,165.53
4e1f9c562a6d38fa82947cd1a5ae4117,CCC[C@@](C)([C@H](C)O)O,8.01554427,1.26830471,179.82
d973086a5c263e75808da8a7688ea70b,C12C3C1C4C5C4C5C23,6.8762197,0.61415227,201.36
5bf854e516a230ee950bb332062aca97,C=C1OCCCCO1,6.80438266,1.15320218,181.2
ddc33769ad5138859de19c65f0a38162,C([O-])F,6.84492705,9.05990245,216.32
ded106941d763afe9e101b85b73d166a,CCOC1(OCC(O1)O)C,8.25962694,1.1564675,170.04
ba38fa3155943b4f856a914d98cae331,CCC/C(=C/CC)/C=C,5.37526094,-0.47836938,226.62
82fd92f2c47935e09f19c360d856991e,C/C/1(CCCCC1=C)CO,7.06261505,0.83347293,183.05
a1b2bf030b0a37acbe4a3a015185cc9c,C=C[C@@H]([C@@H](CO)O)O,6.97717251,0.50285928,190.07
1f7a350a6529322c83bcf1fa01187189,C[C@@H]1CCC(=C[C@H]1O)C(C)C,6.86424686,0.52109065,196.86
0d5678ba2be3322eaf0c3dafe7568deb,C=C=C[C@H]1CCC1C=C,6.22614891,0.10585079,233.53
83cee48acb1b3f52814af3be5533cc57,CCC(C)COC1CCCO1,8.40983166,1.83538195,166.48
57b0ec85f9aa30dc9e421dc6477d6d0a,CCC=CCCCCC=C,6.72084489,0.49279121,198.56
d528542a8ad43322b3921247af3b5be5,C([C][O-])O,2.63511324,5.39975084,948.95
06b8a30fdebb3eed89d10c8e563442e6,CCC/C=C/C=C/CCCCCO,5.08464746,-0.5251723,248.08
56094441f0383f248dd57079ec81d8a9,C(=C=O)F,4.12028962,-2.76327705,516.56
5b438dd3f4bb342b8cefdec169b91910,CCCC(CC)/C=C/CCC,6.67104876,0.52408386,188.53
1b6a1c5ff24338f1806e15bcb9f81454,C([C@H]1[C@@H](O1)CO)O,8.35132801,1.25469921,173.97
37f1b14a80483e6482f71d4ba6a7caf9,C=C[C@@]1([C@H]2C1C=CC2)O,6.43621783,0.12707537,223.19
edd5e8f2db6b3625b63c01fe749266c7,C/C/1C=CC=CC1CCC,5.18560027,-0.44952572,256.17
983fdabf40e33df88d092631d4c6ead3,C[C@@H]([C@H](CC=C)O)OC,7.04737689,0.46095434,196.32
257d1364de153e6a90de0f28501c4d68,C=C[C@@H](CC(=O)C=C)O,4.88110918,-1.66993907,375.62
0b51235eb07d36719164d6b149561294,C=C[C@@](CO)(C(O)O)O,7.04247891,0.50694093,195.45
f61aafa7f9c93c04938537ffd5c3d688,CCCO/C=C/C1CC1C,6.54669449,0.8517043,194.25
3da7a82abb503c1d9f64c3c89ee6636b,CC[C@@H]1[C@@](O1)(C)[C@@H](CC)O,8.1306468,1.45170685,177.2
571ea5c9882337aba3eeb87a45f2fcaa,C[C@H](CC=O)C=C,5.77281365,-0.89633034,317.32
6dcc17d37e14364c82ce3930e343be1c,CC1CC2CCCCC2(O1)OO,7.95758484,1.25333866,188.32
5e7e4450219a3b678bf106bb1d41aa52,C(=O)[O-],6.4408437,7.1183976,270.44
f423c4f6e01a39dbb7ae91749c4f6f34,CCC12COC(OC1)OC2,8.41037588,1.57714956,164.0
b96f1f4140a6370bb375331746bfd7e4,C([C@H]1[C@@H](O1)C(=O)O)O,6.27404027,-1.1455831,268.64
663cce45cbe23434a7dc8b4e0596410a,C=C[C@H]1[C@H](O1)[C@@H]2CC2=C,6.80601532,0.0380954,211.84
100108076a1a3dab94b3936db866e45e,CC#CC1(CCCCC1=O)C,5.73118082,-0.60217943,310.21
6a463cc1e07b3af8973f705c40320077,C(#C/C=O)C#CF,4.87866019,-2.71973945,384.05
fb9b066d447d3991a8c3915eea78ace0,CC[C@]1([C@@H]2[C@H]1CC2)C=C,6.30614925,0.35700832,226.09
4b6bab83736a3a68ae5ad0a224b90988,C([O-])[O-],5.75621494,15.31543924,272.31
97689ac8f03834a7889b81e754104b21,CCC(OCC=C)OCC1CO1,7.01173048,0.31129384,195.86
bec66f3b325136f18e5e3badc1e4917a,C(=O)C(=O)CF,3.80028826,-3.92518675,574.98
2c453974f00c3490aaaae6bfc8d01ac1,C=C[C@@]1([C@H]2CCC1=C2)O,3.14940114,-1.7333406999999998,462.14
dcd8622513c933d39f16ca5590a1807f,C(#C[O-])C(=C(F)F)F,4.91729981,4.66314907,306.59
c38012d5d3b63c31b301c5e769d0a8ab,C[C@@H]([C@]1(CCCCO1)COC)O,7.77581536,1.51048261,184.88
656c03e7296f3efd91b17afa62c7a360,C([O-])OC(=O)[O-],5.92084149,11.98154752,251.3
a72b768cde9f349c85e96e395b946892,C[C@H]([C@@]1(CCCC[C@@H]1O)C)O,8.00112244,1.32218249,177.14
aaa33df385d63690ad118ec27e59aebe,C[C@@H](CC#C)O,8.09363984,1.11347412,183.06
737bfe7aac2836d68e92f36f42127726,C([C]O)CO,3.8394720999999996,-1.53116297,527.16
8f259e5ba4d333669057e5878ffbdc59,C([C@H]1[C@](O1)(CO)O)O,7.99704079,0.96354151,175.1
3774635bed643234a49050fe543392c7,C[C@H]([C@H](C)O)C(=O)O,6.53417743,-0.70177169,257.23
d814c39c51cc322aafee4990f07a1743,C(=O)OOC(=O)OO,5.89199783,-2.57388849,264.99
3e5ed75390e935e18455443300526baf,C[C@H]([C@@H](C=C)OC)O,7.18261556,0.45496792,202.16
877bc04fdf89393386c2805d01b1e4d7,C1[C@H](OC=C(O1)CO)C,6.15104655,0.73932287,210.71
f38558acb83238e3abc78bb235bad0f7,C[C@H]([C@@](C)(CO)F)O,8.26316437,1.18966492,173.34
9b4a7bc4e69d3f1292a1c31d4234d01b,C[C@H]([C@@]12CCC=C1)O2,6.97744462,0.56353981,201.02
12843af586b03a05ba9d2142bb266810,C=C[C@@H]1C=CC[C@H]1C=O,5.86859637,-0.85605806,308.21
2d51ac9632b33b179a15a10f8ba49417,C[C@H]([C@](C)(CO)O)O,7.91649623,1.06449432,180.54
bce9d191da623a83b7efb390b3af3f36,C/C=C/[C@@]1(CCC[C@H]1CO)O,6.70859994,0.33823273,202.86
d0acd213711e3265abe8ff12e696a9b8,C([C@@](CO)(C(=O)[O-])O)O,4.16845309,4.75865968,358.2
69d262810bdc3b24b1a60d9219dd9ab2,C/C=C/[C@@H]1CCC[C@H]2C1COC2,6.70642306,0.36408318,201.83
de4bee4c79773ee991d6d12613c3d555,CC#CCCC1CCCCCC1=O,5.88655563,-0.52979817,303.37
25d4d0e861ab366f83d3d08b4ea8caa5,C[C@@H](C(=C)C)O,7.04193469,0.47809727,190.37
a5dd93e7d5023a6d944a5d34907f39a4,CC/C(=C/C)/C(C)CO,6.72574287,0.56734935,190.14
c149ae2fcf1039b5b102103ea9586d1b,C([C](F)(F)F)F,11.21719053,1.0693923,128.95
8438e1b6f16d359a82e79c59622abf1d,C(#CCOC=O)O,6.201386900000001,-0.81388101,250.57
dbbedf1e4fbe3cff9be8343cd8e47726,C(=O)C#CC=O,4.272126999999999,-3.6381107000000004,444.27
ca0b7c0de145378898e096d0829f7292,C[C@@H](/[C@H]([C@H](CC=C)O)O)O,7.07540422,0.37959345,192.29
3de2bd016ba63d119c7dc6ba9a17f9b1,C=C/C/1(CCCCC1)F,7.23159536,0.15619114,175.45
b1a26e12600630d5925fccb0f6c44cee,C[C@H]([C@]1(CCCC[C@@H]1O)C)O,7.85744836,1.70912291,184.08
421d2c42af6535bcabd6d2eae0a7de99,C([C@@H]([C@H](C(=O)[O-])O)O)O,4.49634564,4.51348857,321.44
3f8ce6dc530e35bba59d9e05ad85d093,C[C@@H]([C@]1)C=CC(=O)O1,3.16028554,-2.90423003,690.52
94d8682db772353ba9649a69f33401a0,C/C/1=C/CCCCCCCC1,6.68356582,0.76952708,186.37
20b342de1a013919a57ea2939afb02d3,C[C@H]([C@](C)(C#C)O)O,7.76656362,0.78667001,190.32
fcce644f0f9e39918db20fac294d6662,C1[C@H]2C[C@H]2C(=O)[C@H]3[C@@H]1C3,5.8122696,-0.46884553,306.3
7a5176acefb035199856d25606b68f32,C[C@H](C1=CCCC1=O)O,4.94995301,-1.42993805,366.11
e942df3186cb35029ca18391bb00e36b,CC1(OCCOCCO1)C,8.7592209,2.29551996,156.77
6a74be6407743503aa4ba4ed5afc6107,C=C[C@H]1CCC[C@@H]1[C@H](CCO)O,7.02533598,0.46041012,190.2
62d12ba4a6223cfea1b588a7c9f3e17d,C(=O)(O)OC(=O)OO,6.36819033,-1.48816959,263.57
e43e81b26ce930689a55af865028efb9,CCCC/C(=C/CCC)/C,6.61417777,0.71265609,189.13
2595cddc22c438528e60cbd73e65070d,CC[C@@H](C)CCCCC[C@@H](C)O,8.73391467,1.84136837,169.4
1607f087431b3b66a4442a9497a7d5a3,CC[C@@H]1C[C@H]2C[C@@H]1C(=O)C2,5.85880041,-0.52680496,306.81
75d46e5806dc3b67b3c81e22ca7d9c46,C[C@H]1CCC[C@]1(C)C=C(C)C,6.49145616,0.63537685,193.75
181f3413f07038a2b29a8423474a2f74,C=CO[C@@H](C1C=CC=C1)O,5.5102275,-0.21632745,244.25
fbcd56c14f1536e0b95b516b3b0b008e,C=CCOCOCCCCO,7.14397594,0.15836802,193.12
f53b562af1573b178223e2f484889ee3,C[C@H](C[C@@]1(CO1)C)O,8.14398019,1.4585096000000002,175.07
e17a127086983996a193d99716ce6cfb,C/C(=C/O)/O,6.013631,1.02748736,254.16
538de9918153355c86f848a436969bbb,C[C@@H](/C=C/OC)O,6.45608186,0.63837006,193.53
ce82beac3e30342bad506600f9681ff1,C[C@H](C=C)[C@@H]1[C@H](O1)CO,7.49880738,0.54204312,183.39
6b657ea47077373599d8eef258da7706,C=C[C@H]([C@@H](CCO)CO)O,6.81281807,-0.029932099999999996,208.64
31e1b502b1fd38b2b8af5bc6b2c43274,C[C@H](C#C)[C@@H](C)C(=O)O,6.72084489,-0.52462808,253.53
62d20a96dc673dc39e74a934f71fcaee,C(=CO)C(=O)C=O,3.88681924,-3.17497948,534.88
c1d21bcb14b33e6aa395732e78eaf649,C(=CC=O)C=C,4.54750232,-2.2721185,398.46
146b1296016938b0a2aecffb66fc6a9f,C[C@@H]([C@]12CCCC[C@H]1O2)O,8.09554461,1.36408743,179.17
6efe529590f4387987bb86593e856508,C1[C@H]2C[C@H]([C@@H]1[C@@H](C2)F)O,8.72711192,1.70504126,170.45
435cd05f4d34384989eb10971154b584,C[C@H](C(=O)C)OC(=O)C,5.72737128,-1.2244950000000001,319.13
c16c7db539dd36c3a7f68c13963f8b2a,CCO[C@H]1CCCC[C@@H]1OC(=O)C,6.41553747,-0.31374283,250.66
c45ab56521643bf0808964836f97964b,C[C@H]([C@](C)(OC)O)O,7.972823,1.27782856,178.62
35a63f35def333b1a021474b01ef196e,C[C@H](C(C)C)C(=O)O,6.79295404,-0.35401511,252.53
adc4cff6d9fc3ea69179c78cf7481e41,C[C@H]([C@]1(COCO1)C)O,8.0626193,1.3768766000000001,172.77
7cca11ed8771301ea16f56ba6ccac5d8,CCCC=C1CCCCC1=O,4.90913651,-1.42504007,373.67
02c7428e1cdc3258b6ca96a3d0d9d080,C/C(=C/F)/F,6.95894114,0.27972908,174.3
2e82d27580ca326a9d3ff60a71e42ebb,C/C(=C/F)/[O-],5.75975237,7.32656175,256.45
2abe2a392d1432f29201ece7cb976f21,C=C/C=C/CCCC(CO)O,5.58560197,-0.26966101,212.34
6692a9d1d7cc38bcab5b0ade284c332b,C12=C(C1=O)OOC2=O,5.03240234,-3.55457293,328.75
132ffb9c676134ec95020b4e7fd9ccea,C12C(O1)C(=O)C2=O,3.43647719,-4.06586762,641.55
69ea4d77d5f136a0ae3898c184e455c4,C[C@H]([C@H]([C@]1(CO1)C)O)O,7.92357109,1.36408743,181.68
3f292fab499f3e8bab55e2949787af81,C[C@H](C=C)[C@H](CC#C)O,7.44166428,0.56217926,184.64
c1a116acafea3cab9a01ef1032dd19d4,C([C@H]1[C@H](O1)CO)O,8.16302789,1.34177441,180.13
8f443fd274b635a5ab526cdc747d93c1,CCCOC1CCCCCC1O,7.99758501,1.45170685,179.76
77d42e103a57347390606cbb321f7876,CC/C=C/OCCOC(OC)OC,6.72274966,0.94531014,184.65
b1b35117c26b301ca62b8f568ee7ae82,C[C@@H]([C@](C)(CCO)CO)O,8.1115991,1.41660466,177.86
c596ee52191e3bfb835687f57898bf1c,C1[C@@H](OO1)CO,6.9251995,1.06041267,224.28
868c4609b0c93c558c5d5a1c5eb4dee3,C=C[C@H]([C@H](CCO)CO)O,6.78043698,0.18612324,210.01
5f0e882ae55e3c27b8dfde52ba90a4f7,C[C@H]([C@](C)(CC=C)F)O,7.26887443,0.39156629,179.3
63dbd4edec0a30f095c23dbe0cffe05f,C1[C@H]2[C@H](COCO1)OCO2,8.78071759,1.80300086,159.33
cf59ffb44f6d38859db8ef2e4d81a197,C[C@@H](/C=C/CO)OC,6.69445022,0.30802852,206.79
33ed75ebe7c23a248020dfeda4f1bf67,C1[C@@H]2[C@@H](O2)C(=O)O1,6.23512854,-1.25088967,276.66
ef894eab348d32d3bb4c9c4cad2207ee,C[C@@H](C#CC(C)C)O,7.89336688,1.09306587,192.4
97a9ac080ef73a0d84227808511896b5,C[C@@H](/C=C/[C@H](C)O)O,6.55975577,0.04680292,209.44
7585b66fea483733bd78b32bafb1eb10,C[C@H](C#C[C@H](CCO)O)O,7.6218011,0.59537668,198.57
953198af04293e0fbcfaa9909acf5329,C([C]F)COC(=O)[O-],1.02939213,0.82939128,1778.75
1639922cc0fa327095033c4bfc4a6760,C[C@H]([C@@H]1CC1(C)C)O,8.35785865,1.63157156,174.13
3cdea402ca4330f49f7a15b23b79bac2,C[C@H]([C@H]1[C@@H](O1)C(C)C)O,8.378266900000002,1.551027,173.37
47351c9e9d613dbebeead11d96ff7f06,C(O/C=C/F)O/C=C/F,6.92329473,0.41469564,195.67
6a7fbb1cbff233d1bae82af777d555c5,C/C/1=C/CCCCCCC1OC,6.50098001,0.56190715,198.42
5f5b10739bf3363993d332dfa06c1417,C12COOC3C1CC2C3O,7.94397934,1.52136701,184.38
ee63c05b38ba39ffa0480ef64f6d8e81,CC[C@@H]([C@@H]1CCC=CC1)O,7.14370383,0.72435682,176.06
bc366ebef4ca36d0a9c870cbe9c4ba8f,C/C(=C/F)/C=O,4.79593875,-2.05034885,399.8
46af315190e33d8e98e48b9061e0dcaa,C12=C[C@@H]2COC1=O,4.25607251,-2.65878681,350.87
31f22ea0ec7c3fe99d1a936a1041ca92,C=C/C=C/CCCCCC#C,5.24818557,-0.67102326,235.25
c735188e56d0335aa6f01cfb9c1aead2,C/C(=C/O)/C=O,5.00328657,-1.75157207,354.1
92a26aacc7cb3cad95d1fb10364c6381,CC[C@]12[C@@H](CCCC[C@@H]1O2)O,7.84438708,1.42476796,182.26
79ae45e7acab3847b92b201cebb8c3bc,C[C@@H](/[C@H]([C@@H](C)O)O)O,8.48683879,1.56871415,170.12
4b32ab360046330e827ecdaa89a2dae2,C=C[C@@]12C=CC[C@H]1COC2=O,6.24057074,-0.6585062,262.12
45c7c9fb330733a3bfd1c919c884533e,C1[C@H]([C@H]1F)C(=O)O,6.78996083,-0.54013835,251.58
5acf05baefb63535847213e672680c7d,C[C@@H](/[C@H]([C@H]1CO1)O)O,8.32003536,1.41415567,174.13
38f393b7284c3922915d2ccde3b8541c,C([C@@H]1O[C@H](OO1)O)O,8.01227895,0.77714616,184.8
365d0fa1122036fc838ffa87f6d65b85,C([C@H]1OC=C[C@@H]1O)O,6.66261335,0.53360771,197.56
cabcc9a3892a3cb2a51e087a3c56fad6,C/C(=C/[C]O)[O+][C],1.39293109,-9.91813739,3166.77
58009684ea733aec938004a83452ac27,C[C@@H](/[C@H]([C@H](C)O)O)O,7.70288988,1.03891598,182.71
dce723aeb07735d9b66f7cc59ca197a3,C=C[C@@]12[C@H](CCCO1)C=C2,5.96029744,-0.32299457,249.37
65f7f2f84d093402ab8d1bf741dd4987,C[C@@H](C=C)[C@H]1C(OCC1=C)O,6.59404163,0.09415006,200.92
50270248d2563a41a41f7f21bf6f552c,C[C@@H](CCCCO)CCCC(=O)O,6.52683046,-0.47292718,248.66
c62aa08fba1333dd925fbebf560a9de9,C/C(=C/C#C)/C=O,4.67702668,-2.29279886,398.27
6f5919cb4f953d42831f4fcfebc775f3,C[C@H](C[C@H]1CCCO1)O,7.99268703,1.56245562,173.08
766221daa35c3554b5887a45b957da85,C[C@H]([C@H]([C@@H](CCO)O)O)O,7.39622191,0.78041148,195.01
d6a27399229e30768f784bf6096afcf1,CC/C/1=C/CCCCCC1,6.65227317,0.68462876,187.96
2b47502dd5a33205bc044e838b4aae93,C[C@H](C[C@@H]1CCCO1)O,8.41853918,1.83238874,169.92
3555c1ee7a9f3c6a9f7ce84c13b6690f,C1[C@H](C#C[C@H]1O)O,4.45797813,-2.21579173,333.94
326e4c72297f3b58a05ce58651689fbf,C1[C@@H]2[C@@](O2)(CO1)O,8.3184027,1.21823647,166.82
d3dde6aa7b013ec1905b3544d70deeb4,C[C@H](C[C@@H]([C@H](C=C)O)O)O,7.20901023,0.37850501,200.85
bcb34a3486133f6685ab31191795c41b,C[C@H](C[C@@](C)(CO)O)O,8.07051049,1.27320269,177.07
1c10cfbea4ad34659cacb51f18b8c31c,C(=O)[C@H]([C@H](CO)O)O,5.70043239,-1.34286285,317.67
f5223ed7fc433fc6bb5b1214848727c7,C[C@@H](C1C=CC=C1)O,5.60192857,-0.35183823,235.67
74b6458a497b32b5b5fc77caae8d3621,C/C(=C/C(F)F)/F,6.72628709,-0.54585266,179.13
6ca885c42cbc37f2ae7ed9848422b25c,C[C@@H]([C@H](/C=C/CO)O)O,6.77798799,0.09687116,204.67
2484b3ab331a33c781f978f2f4156526,C([C@@H]([C@H]=CC=O)O)O,4.95267411,-1.97034851,374.04
807a1ffd0354395693ecd89daa7666b0,C([C@@](=O)[C@H](CO)O)O,5.35322003,-1.28354287,334.96
28cb9f28880934c8a47f9e74dfe07918,C([C@H]1C[C@H](O1)CO)O,7.8177202999999995,1.30150213,182.41
7d132310183839f393d0b214b3fbe255,C[C@H]([C@H]1[C@H]([C@H](CO1)O)O)O,7.39268448,0.5306145,197.6
afa0cef00e843d77a1bb2f46c213ad2d,C[C@@H](/C=C/[C@@H]1CC1=C)O,6.70778361,0.05251723,214.38
9b564310d91535a7979fa6f535f3d923,C/C(=C/OO)/C(=O)O,5.2136276,-1.41279512,290.07
c653750a9f51301abb81b3b3ceb1ee8f,C/C(=C/F)/CF,6.59159264,-0.23755203,184.4
cbc77b3a981137efae5c2d97d26e2ec2,C[C@@H](/[C@H]([C@@H]=C)OC=O)O,6.45526553,-0.76490121,247.48
69ced6db262f3d8696f58bebac3e22b5,C[C@@H](/[C@H](CC=C)O)O,7.22969059,0.55211119,192.69
177f66d54b543bf5a766d4dc34fc5df1,C([C@@H]([C@H](CO)O)O)O,7.4449296,0.58149907,197.28
f6f58a0232f437d9afa0d2c357e193b3,C12=C[C@@H]1C(=O)[C@@H](C2)O,4.18178648,-1.49225124,439.41
bb6242465a983432914ad269f1951b80,C[C@H]([C@H](C)[C@H](C)O)CO,8.39785882,1.43592447,173.62
dced301a951d3eeb87401a0e6d6ccebe,C1[C@H]([C@@H]1O)CO,7.80601957,1.44463199,180.5
112e72868be236c0901770518544daa5,C[C@H](C1=CCCC1)C(=O)O,5.93308644,-0.41170243,256.55
7d0a4269cdc439d89f73e965ffa4715f,C/C(=C/O)/COO,6.58723888,0.72843847,214.7
d42573278b7b34108919faaadd0b2a66,C([C@@H]([C@@H](C(=O)O)O)O)O,5.74124889,-1.30721644,261.71
8a6886fdf6ce381e8026ec3c80428b6e,C12[C@@H](C(C1=O)O)CO2,4.51593756,-2.08109728,411.4
1a514a33e374373ca936cdf5bcf159af,C/C(=C/OO)/C(=O)[O-],3.49307607,3.94994876,522.82
b20e80ae71a13c1382a4b8581ced5ee8,C(C(C(CO)O)O)O,7.39295659,0.92653455,196.73
e459d485670d32c1bb1455a41549cea7,C[C@H](C(OC)OC)OC(=O)O,7.21826197,-0.08054456,219.19
aa01c575555d3bceb3d303a44ff88b4c,C=C1C2CCC3C2CCC31,7.02397543,0.74884672,177.03
b100c50934223ebb84b44b60df69b26c,C/C(=C/O)/C(=O)O,5.49961521,-1.08816789,278.87
254f26299bea3dc2a7efce3e9fc69ad7,C[C@H]([C@](C)(CC=C)O)O,7.32057533,0.61850603,185.48
26df54d8273f3feea5dfddc70dcb6a75,C([C@H]([C@@H](CO)O)O)O,7.80846856,1.08326991,184.74
b9520dd0dd0637de87b700af36e55e67,C[C@@H](C/C=C/C=C/C=C)O,4.50940692,-0.89551401,268.61
43b4158c80a835fa9405b5a241a646c3,C/C(=C/F)/C(C)(F)F,6.69689921,-0.35918520000000004,180.09
65cc84c46ef33d99a8331089a6c33405,C/C(=C/OC)/OC,6.05961759,1.2163317,211.96
ae1a707ff9593c40943206c5ae674a86,C1C(=O)C(=O)OC1=O,4.14341897,-4.2285894,481.36
cb8dd67bf3f238bcae89b248f459dc11,CCC1CC2CCC1(C=C2)C,7.15540456,0.75564947,172.71
ef07e95b23fa3b959eefd60837c93439,C([C@@H]1[C@@H](C1(F)F)CO)O,8.27159978,1.32898524,176.52
d8c515a71d2436769a8acd625fd6ce26,C/C(=C/OO)/OC,6.095264,0.78830267,244.47
606e8fd9e66b3396bf341317d295b54f,C1[C@H](O1)CC(=O)[O-],5.49879888,5.90233801,297.86
606cccae6db53475b131b6a9dd2e623e,C/C(=C/OC=O)/C=O,4.58369295,-2.23429521,412.91
4f1433ca8a54307b8814c9b0936b4ffb,CCCCOC(C)COC(C)C,8.62724755,2.16191395,161.98
e1f5c702bb6a3517a8eaff91b9651d7e,C12=CC=CC=C1C=CO2,5.36682553,-0.52653285,242.3
434a128fc9713ee4af72298795398a58,C[C@@H](/[C@H](C[C@H](C)O)O)O,7.79268618,1.49279546,184.01
7a01611f1bdc3155924b817fb8813a81,C[C@H](CO)[C@@H](C(C)C)O,8.35731443,1.41742099,173.08
dd4380fa87f734aba07aff4f5818fdc0,CC/C=C/CO[C@@H](C)C[C@H](C)O,6.6803005,0.3891173,200.99
23655b5f63703e70ba92a825a7d9d503,C([C]F)CCCC(=O)O,3.57470907,-2.52137126,611.15
e3b0d48929d030dcb1af7e7f534a535f,C/C(=C/[C]O)/C(=O)O,3.64300868,-2.01687932,496.55
4fac8090074b3b8dad1aa6420a2870a4,C[C@H](C1[C@@H]2CC[C@H]1C2)O,8.59241747,1.57061892,173.23
e37a321bca663fd0a5326db429fb7b9a,C[C@@H](/[C@H]([C@@H]1O)OCO1)O,8.38343699,1.30912121,169.43
d199b8fbc2ff3d68a3cf5c4d5a218a35,C[C@H]([C@]12CCCC[C@H]1O2)O,8.22180365,1.39347531,174.91
db6707e7df4830a3b141df08accd0b66,C=C[C@H]1[C@@H]2COC[C@@H]2[C@H]1C=C,6.60383759,0.07537447,208.97
edba0414840034c5b66515a29b8b8242,C1[C@@H]2C=C[C@H]([C@H]1O)O2,6.81798816,0.13415023,215.6
f0315696cd45329fb7d70ba7081de682,C1[C@H](C2CC1C2)O,8.50398172,1.63347633,173.26
26c7222b85ba3990baae795672935c29,C[C@@H]([C@H]1C[C@H](C(O1)O)O)O,7.485746099999999,0.90122832,187.76
8574d129419b31bf84f55b4bbbe0995f,C[C@@H]([C@H]1[C@@H](O1)C(C)C)O,8.2830284,1.41633255,176.41
af40a3f1cb183a5d903108c3347d240a,C/C(=C/C=O)/C(=O)C,4.29498424,-2.55320813,405.52
b60bedc5cca430779ce88a1ea6a8e012,C[C@@H]([C@H]1C(O1)(C)C)OC,8.62833599,2.03320592,164.86
b109e787258c39ea9c9690d67fdaea08,CC/C/1=C/CCCCCCC1,6.57200072,0.59156714,191.5
ba3173f1b2d73ada9b3c279e4e3bae92,C1[C@H]2[C@H](CC3C2CC1C3)O,8.38887919,1.50667307,174.36
d8c5818fa1cb3e3096b3072889917436,C[C@H](C[C@H](CCC=C)O)O,6.87322649,0.34911713,198.97
da1ddedd577430c7bc5fc40c6220de9f,C/C(=C/[C](=O)O)/OC,5.59158839,-0.9251739999999999,283.31
3d7b546e072832a5b4f2219a569938f1,C[C@@H](/[C@H]([C@@H](CO)O)O)O,7.91268669,1.04463029,181.97
